721, 357, 302, 391, 0.090430, -1
0, 396, 741, 331, 0.080329, -1
629, 104, 394, 569, 0.026629, -1
187, 372, 262, 372, 0.012655, -1
348, 65, 675, 376, 0.012066, -1
43, 206, 518, 530, 0.010759, -1
425, 112, 474, 563, 0.010484, -1
534, 450, 489, 248, 0.009213, -1
0, 324, 361, 426, 0.006343, -1
592, 64, 271, 440, 0.005084, -1
136, 504, 506, 242, 0.004681, -1
415, 197, 603, 313, 0.004281, -1
704, 70, 275, 445, 0.004061, -1
280, 449, 251, 301, 0.004049, -1
268, 269, 251, 433, 0.003481, -1
553, 129, 470, 239, 0.003139, -1
95, 467, 273, 284, 0.002485, -1
204, 575, 382, 96, 0.001683, -1
607, 336, 416, 238, 0.001670, -1
645, 197, 378, 120, 0.001278, -1
410, 354, 530, 377, 0.001234, -1
760, 400, 186, 211, 0.000999, -1
219, 497, 797, 229, 0.000970, -1
708, 508, 315, 107, 0.000970, -1
62, 344, 575, 245, 0.000907, -1
0, 226, 184, 466, 0.000815, -1
345, 561, 141, 148, 0.000765, -1
0, 157, 964, 359, 0.000683, -1
160, 436, 405, 92, 0.000544, -1
48, 193, 278, 445, 0.000490, -1
0, 255, 494, 254, 0.000412, -1
637, 424, 386, 111, 0.000250, -1
637, 52, 386, 208, 0.000235, -1
344, 550, 478, 188, 0.000201, -1
608, 149, 366, 129, 0.000200, -1
241, 208, 500, 513, 0.000174, -1
289, 395, 216, 162, 0.000156, -1
672, 117, 210, 235, 0.000131, -1
590, 505, 259, 231, 0.000116, -1
740, 559, 283, 116, 0.000097, -1
0, 0, 246, 532, 0.000093, -1
730, 126, 199, 178, 0.000080, -1
0, 461, 250, 295, 0.000073, -1
312, 266, 684, 360, 0.000071, -1
683, 465, 340, 115, 0.000068, -1
458, 569, 564, 184, 0.000064, -1
370, 508, 130, 176, 0.000044, -1
0, 32, 399, 637, 0.000042, -1
208, 30, 652, 281, 0.000039, -1
798, 153, 218, 456, 0.000038, -1
469, 438, 260, 300, 0.000033, -1
387, 507, 264, 233, 0.000031, -1
0, 509, 336, 106, 0.000031, -1
0, 607, 404, 127, 0.000029, -1
778, 24, 245, 399, 0.000023, -1
195, 397, 384, 102, 0.000009, -1
450, 0, 283, 481, 0.000008, -1
517, 30, 124, 132, 0.000007, -1
178, 25, 513, 585, 0.000006, -1
453, 19, 564, 194, 0.000004, -1
859, 0, 164, 233, 0.000002, -1
552, 53, 125, 126, 0.000002, -1
540, 0, 113, 114, 0.000002, -1
0, 42, 438, 275, 0.000001, -1
642, 9, 381, 112, 0.000001, -1
570, 0, 125, 138, 0.000001, -1
0, 26, 602, 414, 0.000001, -1
491, 0, 268, 231, 0.000001, -1
0, 0, 561, 220, 0.000000, -1
266, 0, 677, 128, 0.000000, -1
