40, 413, 371, 582, 0.003304, -1
126, 617, 263, 373, 0.002518, -1
116, 373, 709, 500, 0.001995, -1
121, 526, 448, 390, 0.001451, -1
589, 405, 236, 543, 0.000933, -1
212, 555, 268, 438, 0.000911, -1
171, 343, 399, 462, 0.000896, -1
614, 606, 161, 315, 0.000758, -1
662, 322, 175, 486, 0.000543, -1
23, 436, 467, 302, 0.000500, -1
166, 807, 156, 172, 0.000188, -1
144, 419, 243, 387, 0.000132, -1
619, 770, 96, 155, 0.000116, -1
8, 554, 292, 403, 0.000108, -1
0, 602, 837, 371, 0.000093, -1
461, 535, 127, 164, 0.000092, -1
370, 201, 467, 749, 0.000092, -1
0, 477, 296, 292, 0.000086, -1
297, 578, 187, 294, 0.000085, -1
645, 317, 153, 179, 0.000081, -1
171, 374, 289, 282, 0.000077, -1
382, 742, 71, 77, 0.000055, -1
658, 632, 124, 182, 0.000052, -1
640, 816, 89, 114, 0.000050, -1
112, 523, 199, 294, 0.000046, -1
790, 143, 47, 293, 0.000042, -1
149, 771, 279, 226, 0.000036, -1
341, 559, 138, 177, 0.000026, -1
534, 152, 303, 602, 0.000014, -1
393, 526, 213, 216, 0.000014, -1
632, 216, 205, 296, 0.000012, -1
599, 126, 157, 201, 0.000012, -1
0, 217, 728, 510, 0.000011, -1
491, 603, 92, 99, 0.000011, -1
528, 611, 58, 70, 0.000010, -1
723, 984, 114, 39, 0.000008, -1
351, 343, 294, 488, 0.000006, -1
562, 592, 78, 106, 0.000004, -1
501, 564, 113, 111, 0.000004, -1
0, 122, 278, 638, 0.000003, -1
458, 595, 379, 360, 0.000003, -1
594, 106, 239, 284, 0.000002, -1
621, 846, 82, 98, 0.000002, -1
489, 574, 167, 160, 0.000002, -1
624, 8, 169, 159, 0.000001, -1
721, 259, 116, 386, 0.000001, -1
418, 907, 129, 114, 0.000001, -1
608, 65, 168, 171, 0.000001, -1
0, 621, 108, 117, 0.000001, -1
746, 130, 91, 220, 0.000001, -1
656, 73, 120, 120, 0.000001, -1
587, 921, 97, 98, 0.000000, -1
96, 62, 741, 474, 0.000000, -1
326, 509, 509, 310, 0.000000, -1
616, 895, 78, 71, 0.000000, -1
520, 92, 230, 263, 0.000000, -1
551, 15, 233, 261, 0.000000, -1
697, 101, 140, 185, 0.000000, -1
0, 57, 300, 423, 0.000000, -1
646, 886, 85, 73, 0.000000, -1
678, 90, 142, 131, 0.000000, -1
605, 934, 174, 87, 0.000000, -1
53, 32, 784, 263, 0.000000, -1
717, 82, 120, 346, 0.000000, -1
207, 727, 630, 233, 0.000000, -1
396, 576, 140, 213, 0.000000, -1
423, 22, 260, 242, 0.000000, -1
