322, 51, 94, 127, 0.059535, -1
255, 149, 77, 77, 0.041062, -1
296, 39, 201, 140, 0.024809, -1
919, 121, 104, 76, 0.012391, -1
398, 30, 105, 180, 0.011315, -1
19, 493, 76, 41, 0.007154, -1
874, 121, 89, 151, 0.006659, -1
836, 292, 187, 296, 0.005600, -1
324, 12, 188, 337, 0.005031, -1
347, 56, 97, 145, 0.004426, -1
877, 202, 146, 120, 0.004417, -1
794, 218, 179, 406, 0.004331, -1
877, 195, 146, 516, 0.003989, -1
221, 16, 289, 226, 0.003493, -1
913, 154, 110, 74, 0.003219, -1
838, 334, 131, 198, 0.003108, -1
801, 85, 222, 421, 0.003016, -1
926, 60, 89, 59, 0.002975, -1
889, 159, 130, 112, 0.002712, -1
923, 599, 97, 113, 0.002565, -1
442, 237, 89, 156, 0.001762, -1
867, 171, 118, 128, 0.001739, -1
76, 475, 105, 159, 0.001481, -1
954, 88, 62, 76, 0.001299, -1
867, 16, 88, 126, 0.001212, -1
744, 453, 96, 100, 0.001191, -1
566, 92, 132, 158, 0.001128, -1
628, 610, 272, 157, 0.000956, -1
260, 31, 52, 62, 0.000935, -1
966, 17, 57, 85, 0.000730, -1
804, 400, 208, 318, 0.000689, -1
372, 114, 286, 243, 0.000575, -1
757, 297, 150, 213, 0.000527, -1
317, 378, 148, 72, 0.000449, -1
292, 131, 96, 98, 0.000448, -1
809, 370, 92, 221, 0.000424, -1
991, 0, 32, 79, 0.000423, -1
279, 158, 112, 135, 0.000407, -1
929, 195, 94, 369, 0.000399, -1
953, 148, 70, 107, 0.000303, -1
666, 286, 52, 108, 0.000300, -1
581, 48, 135, 266, 0.000275, -1
185, 470, 74, 45, 0.000270, -1
254, 362, 70, 104, 0.000266, -1
849, 106, 85, 113, 0.000265, -1
227, 88, 101, 205, 0.000213, -1
820, 20, 92, 171, 0.000199, -1
339, 363, 94, 67, 0.000193, -1
559, 126, 84, 142, 0.000172, -1
331, 106, 90, 104, 0.000164, -1
859, 70, 82, 87, 0.000155, -1
272, 390, 133, 57, 0.000144, -1
111, 414, 125, 96, 0.000139, -1
218, 322, 79, 142, 0.000138, -1
217, 114, 77, 131, 0.000138, -1
265, 254, 128, 160, 0.000137, -1
37, 546, 96, 221, 0.000132, -1
298, 372, 80, 89, 0.000127, -1
315, 175, 123, 108, 0.000094, -1
433, 540, 383, 227, 0.000093, -1
294, 342, 73, 92, 0.000087, -1
564, 471, 309, 104, 0.000085, -1
704, 258, 77, 176, 0.000085, -1
411, 660, 582, 107, 0.000081, -1
518, 342, 337, 362, 0.000069, -1
550, 1, 137, 230, 0.000069, -1
0, 22, 136, 392, 0.000062, -1
456, 125, 92, 183, 0.000061, -1
814, 42, 205, 67, 0.000059, -1
532, 260, 322, 251, 0.000056, -1
661, 187, 119, 264, 0.000054, -1
893, 77, 69, 86, 0.000053, -1
238, 320, 96, 138, 0.000052, -1
103, 282, 74, 169, 0.000049, -1
16, 446, 184, 278, 0.000046, -1
319, 356, 77, 77, 0.000044, -1
361, 364, 143, 75, 0.000044, -1
844, 244, 91, 197, 0.000039, -1
676, 136, 77, 117, 0.000037, -1
45, 592, 546, 57, 0.000036, -1
937, 31, 71, 67, 0.000034, -1
359, 295, 84, 106, 0.000034, -1
10, 202, 138, 214, 0.000034, -1
112, 574, 493, 193, 0.000028, -1
5, 573, 91, 194, 0.000023, -1
144, 398, 80, 95, 0.000023, -1
2, 95, 108, 524, 0.000022, -1
760, 66, 263, 53, 0.000022, -1
10, 460, 479, 189, 0.000022, -1
224, 411, 121, 61, 0.000021, -1
218, 483, 89, 65, 0.000019, -1
5, 192, 143, 562, 0.000019, -1
286, 179, 75, 204, 0.000018, -1
486, 90, 334, 352, 0.000017, -1
246, 145, 168, 304, 0.000016, -1
278, 400, 80, 75, 0.000016, -1
713, 512, 291, 228, 0.000016, -1
417, 201, 315, 505, 0.000015, -1
848, 158, 98, 205, 0.000013, -1
116, 599, 257, 168, 0.000012, -1
630, 430, 226, 322, 0.000012, -1
33, 409, 286, 314, 0.000011, -1
488, 133, 105, 131, 0.000009, -1
75, 61, 81, 68, 0.000009, -1
196, 442, 78, 80, 0.000008, -1
194, 376, 94, 133, 0.000008, -1
219, 468, 60, 41, 0.000008, -1
