123, 18, 443, 902, 0.206911, -1
297, 171, 293, 696, 0.020306, -1
213, 107, 283, 679, 0.007436, -1
138, 392, 502, 407, 0.004237, -1
111, 464, 304, 147, 0.003319, -1
104, 289, 342, 554, 0.003083, -1
136, 257, 501, 380, 0.002979, -1
329, 275, 148, 275, 0.002358, -1
367, 96, 273, 604, 0.002019, -1
478, 187, 289, 141, 0.001558, -1
555, 0, 210, 423, 0.001315, -1
134, 388, 129, 214, 0.001240, -1
186, 84, 544, 464, 0.001221, -1
116, 22, 254, 675, 0.001219, -1
453, 265, 170, 150, 0.001045, -1
421, 111, 332, 308, 0.000984, -1
681, 122, 86, 188, 0.000871, -1
605, 130, 153, 123, 0.000798, -1
364, 468, 131, 277, 0.000775, -1
78, 65, 433, 500, 0.000755, -1
630, 117, 108, 195, 0.000648, -1
231, 342, 341, 154, 0.000437, -1
420, 140, 117, 218, 0.000420, -1
283, 707, 370, 155, 0.000336, -1
406, 677, 123, 220, 0.000312, -1
206, 419, 165, 342, 0.000302, -1
386, 308, 302, 151, 0.000281, -1
0, 346, 134, 137, 0.000274, -1
173, 430, 135, 201, 0.000252, -1
362, 713, 192, 144, 0.000209, -1
478, 226, 132, 261, 0.000199, -1
50, 391, 338, 178, 0.000175, -1
460, 331, 122, 203, 0.000172, -1
438, 19, 269, 856, 0.000122, -1
432, 644, 171, 149, 0.000115, -1
458, 141, 123, 227, 0.000111, -1
183, 486, 180, 172, 0.000103, -1
57, 91, 290, 903, 0.000088, -1
375, 328, 121, 244, 0.000087, -1
289, 93, 275, 404, 0.000084, -1
263, 331, 186, 183, 0.000070, -1
56, 678, 342, 321, 0.000068, -1
289, 271, 136, 333, 0.000067, -1
304, 173, 112, 182, 0.000057, -1
82, 50, 311, 139, 0.000057, -1
202, 242, 383, 163, 0.000050, -1
278, 558, 389, 353, 0.000041, -1
355, 249, 129, 211, 0.000038, -1
316, 223, 128, 220, 0.000032, -1
349, 672, 322, 145, 0.000031, -1
172, 25, 122, 217, 0.000030, -1
404, 291, 229, 645, 0.000028, -1
323, 665, 376, 314, 0.000020, -1
247, 426, 263, 557, 0.000020, -1
418, 224, 122, 244, 0.000017, -1
35, 32, 404, 312, 0.000015, -1
0, 338, 67, 171, 0.000009, -1
243, 0, 112, 117, 0.000008, -1
207, 0, 170, 78, 0.000006, -1
212, 0, 96, 103, 0.000005, -1
18, 527, 254, 432, 0.000004, -1
2, 186, 242, 448, 0.000003, -1
10, 0, 237, 507, 0.000002, -1
513, 469, 223, 464, 0.000002, -1
79, 0, 403, 160, 0.000002, -1
