64, 458, 99, 115, 0.001915, -1
8, 456, 218, 115, 0.001004, -1
86, 423, 125, 169, 0.000190, -1
25, 424, 145, 132, 0.000187, -1
437, 468, 102, 123, 0.000119, -1
193, 462, 93, 107, 0.000062, -1
382, 569, 282, 197, 0.000037, -1
90, 414, 88, 111, 0.000023, -1
142, 85, 63, 91, 0.000022, -1
449, 421, 223, 321, 0.000020, -1
155, 463, 103, 130, 0.000017, -1
478, 608, 269, 157, 0.000012, -1
16, 307, 109, 176, 0.000011, -1
707, 386, 53, 54, 0.000007, -1
209, 431, 130, 175, 0.000004, -1
113, 401, 77, 104, 0.000004, -1
265, 321, 46, 79, 0.000004, -1
329, 496, 242, 267, 0.000003, -1
734, 338, 51, 96, 0.000003, -1
586, 329, 59, 74, 0.000003, -1
215, 370, 102, 136, 0.000003, -1
138, 123, 82, 175, 0.000003, -1
5, 412, 322, 197, 0.000003, -1
239, 356, 77, 94, 0.000002, -1
129, 384, 104, 138, 0.000002, -1
349, 388, 174, 237, 0.000002, -1
608, 344, 51, 69, 0.000002, -1
567, 364, 84, 109, 0.000002, -1
117, 390, 153, 269, 0.000001, -1
229, 384, 469, 243, 0.000001, -1
225, 419, 530, 343, 0.000001, -1
556, 567, 144, 197, 0.000001, -1
660, 387, 78, 108, 0.000001, -1
189, 387, 213, 183, 0.000001, -1
713, 342, 52, 64, 0.000001, -1
396, 369, 377, 309, 0.000001, -1
20, 446, 167, 221, 0.000001, -1
376, 314, 234, 413, 0.000001, -1
425, 553, 413, 212, 0.000001, -1
81, 315, 66, 103, 0.000000, -1
576, 359, 120, 185, 0.000000, -1
697, 328, 59, 68, 0.000000, -1
677, 405, 93, 150, 0.000000, -1
620, 360, 122, 165, 0.000000, -1
789, 59, 101, 322, 0.000000, -1
286, 332, 53, 95, 0.000000, -1
13, 342, 629, 419, 0.000000, -1
477, 261, 229, 456, 0.000000, -1
57, 352, 176, 262, 0.000000, -1
241, 295, 56, 93, 0.000000, -1
752, 394, 83, 154, 0.000000, -1
3, 3, 285, 246, 0.000000, -1
606, 360, 87, 124, 0.000000, -1
180, 606, 406, 157, 0.000000, -1
182, 411, 358, 267, 0.000000, -1
737, 381, 72, 93, 0.000000, -1
88, 558, 62, 61, 0.000000, -1
184, 42, 139, 295, 0.000000, -1
263, 359, 101, 136, 0.000000, -1
9, 452, 373, 248, 0.000000, -1
107, 542, 59, 66, 0.000000, -1
623, 337, 51, 72, 0.000000, -1
141, 473, 172, 208, 0.000000, -1
286, 457, 115, 170, 0.000000, -1
569, 387, 186, 261, 0.000000, -1
124, 184, 85, 183, 0.000000, -1
330, 75, 435, 683, 0.000000, -1
3, 88, 133, 316, 0.000000, -1
945, 430, 78, 164, 0.000000, -1
222, 502, 178, 257, 0.000000, -1
710, 2, 313, 340, 0.000000, -1
425, 293, 444, 468, 0.000000, -1
48, 270, 76, 134, 0.000000, -1
3, 4, 253, 552, 0.000000, -1
55, 481, 229, 169, 0.000000, -1
516, 349, 338, 273, 0.000000, -1
708, 164, 150, 292, 0.000000, -1
228, 320, 192, 407, 0.000000, -1
10, 38, 139, 255, 0.000000, -1
646, 342, 55, 75, 0.000000, -1
3, 552, 130, 210, 0.000000, -1
301, 328, 65, 134, 0.000000, -1
623, 639, 271, 125, 0.000000, -1
123, 3, 459, 333, 0.000000, -1
707, 378, 70, 116, 0.000000, -1
598, 465, 270, 297, 0.000000, -1
97, 242, 918, 476, 0.000000, -1
829, 102, 142, 341, 0.000000, -1
128, 5, 521, 755, 0.000000, -1
79, 71, 51, 93, 0.000000, -1
916, 283, 107, 415, 0.000000, -1
4, 630, 179, 134, 0.000000, -1
772, 3, 251, 755, 0.000000, -1
103, 89, 59, 105, 0.000000, -1
8, 107, 422, 652, 0.000000, -1
582, 4, 413, 587, 0.000000, -1
270, 448, 176, 229, 0.000000, -1
822, 442, 84, 136, 0.000000, -1
78, 3, 140, 204, 0.000000, -1
4, 210, 238, 551, 0.000000, -1
468, 3, 440, 324, 0.000000, -1
68, 49, 93, 148, 0.000000, -1
322, 3, 701, 426, 0.000000, -1
60, 56, 62, 122, 0.000000, -1
9, 4, 785, 471, 0.000000, -1
680, 332, 205, 430, 0.000000, -1
904, 0, 119, 290, 0.000000, -1
101, 253, 87, 189, 0.000000, -1
605, 351, 418, 411, 0.000000, -1
901, 544, 122, 219, 0.000000, -1
